pincode,district,statename,latitude,longitude
756130,BHADRAK,ODISHA,21.0072216,86.6743166
752109,PURI,ODISHA,19.998406,86.3044225
752100,KHORDHA,ODISHA,20.1548779,85.9118032
752105,PURI,ODISHA,20.0510683,85.93259
752102,KHORDHA,ODISHA,20.1856237,85.9763296
752121,PURI,ODISHA,20.025197,85.9558683
752103,KHORDHA,ODISHA,20.251574,85.983547
752118,PURI,ODISHA,19.964464,86.1830327
752113,PURI,ODISHA,20.062,86.081
751019,KHORDHA,ODISHA,20.247905,85.779717
752110,PURI,ODISHA,19.9603,85.9919833
752108,PURI,ODISHA,20.03622,86.2181516
752107,PURI,ODISHA,20.0073064,86.123918
752106,PURI,ODISHA,20.0404833,85.973985
751002,KHORDHA,ODISHA,20.2182533,85.8507033
752114,PURI,ODISHA,20.0630872,85.9651119
754008,CUTTACK,ODISHA,20.411242,85.6067867
751024,KHORDHA,ODISHA,20.3897269,85.8545013
754018,CUTTACK,ODISHA,20.2855566,85.9997784
754007,CUTTACK,ODISHA,20.3127549,85.5717103
754001,CUTTACK,ODISHA,20.3392995,85.9484041
751031,KHORDHA,ODISHA,20.3673251,85.8656259
754009,CUTTACK,ODISHA,20.3467727,85.3797699
754105,CUTTACK,ODISHA,20.2322287,86.093574
754004,CUTTACK,ODISHA,20.1619588,86.0959015
754002,CUTTACK,ODISHA,20.2572109,85.980347
754206,CUTTACK,ODISHA,20.5833429,86.2452171
754209,CUTTACK,ODISHA,20.4368633,86.2789866
754293,CUTTACK,ODISHA,20.4020783,86.1991183
754207,CUTTACK,ODISHA,20.5194933,86.245165
754202,CUTTACK,ODISHA,20.5083021,86.1095853
754221,CUTTACK,ODISHA,20.538318,86.1974352
754112,CUTTACK,ODISHA,20.4243991,85.9065954
753011,CUTTACK,ODISHA,20.3567047,85.9633824
753004,CUTTACK,ODISHA,20.4580995,85.9050358
754131,CUTTACK,ODISHA,20.438205,86.0363233
754130,CUTTACK,ODISHA,20.3792983,86.1120833
755036,JAJAPUR,ODISHA,20.8421862,86.5234128
755027,JAJAPUR,ODISHA,20.7636658,86.4077488
755003,JAJAPUR,ODISHA,20.6936782,86.365326
755004,JAJAPUR,ODISHA,20.7363907,86.4449882
755062,JAJAPUR,ODISHA,11.53,104.729729
755026,JAJAPUR,ODISHA,20.9898078,86.0027108
755006,JAJAPUR,ODISHA,20.8395439,86.491758
755007,JAJAPUR,ODISHA,20.8592605,86.3015799
755008,JAJAPUR,ODISHA,20.6850116,86.2501933
755061,KENDRAPARA,ODISHA,20.686778,86.5299302
755024,JAJAPUR,ODISHA,20.7216849,86.1401516
755019,JAJAPUR,ODISHA,21.1223745,86.0419845
755015,JAJAPUR,ODISHA,20.859894,86.0982885
755023,JAJAPUR,ODISHA,20.8764321,86.0270791
755051,JAJAPUR,ODISHA,20.8583416,86.1208266
755009,JAJAPUR,ODISHA,20.8388733,86.2104883
755028,JAJAPUR,ODISHA,20.9967471,85.7435578
755011,JAJAPUR,ODISHA,20.8093946,86.5442317
755012,JAJAPUR,ODISHA,20.702195,86.4295149
755013,JAJAPUR,ODISHA,20.7908926,86.4852329
755014,JAJAPUR,ODISHA,20.8537312,86.4188213
755016,JAJAPUR,ODISHA,20.694046,86.525266
755017,JAJAPUR,ODISHA,20.7334943,86.3301723
755018,JAJAPUR,ODISHA,21.0048018,85.8992293
754217,KENDRAPARA,ODISHA,20.5649141,86.6190572
754219,KENDRAPARA,ODISHA,22.0247583,83.9712983
754205,CUTTACK,ODISHA,20.599831,86.2575923
754245,KENDRAPARA,ODISHA,20.4902299,86.6638453
754218,KENDRAPARA,ODISHA,20.6976466,86.66551
754253,KENDRAPARA,ODISHA,20.2346733,85.14022
754208,KENDRAPARA,ODISHA,20.5105974,86.3226632
754292,JAJAPUR,ODISHA,20.6525816,86.2704283
754222,KENDRAPARA,ODISHA,20.5627275,86.4454272
754240,KENDRAPARA,ODISHA,20.0404833,85.973985
754210,KENDRAPARA,ODISHA,20.4537883,86.3020483
754289,KENDRAPARA,ODISHA,20.54752,86.2873133
754214,KENDRAPARA,ODISHA,20.620841,86.432815
754248,KENDRAPARA,ODISHA,20.7535083,86.9315233
754244,KENDRAPARA,ODISHA,20.424838,86.451234
754216,KENDRAPARA,ODISHA,20.4921629,86.5645935
754223,KENDRAPARA,ODISHA,20.411275,86.51133
754246,KENDRAPARA,ODISHA,20.5932366,86.7035733
754224,KENDRAPARA,ODISHA,20.419848,86.708945
754213,KENDRAPARA,ODISHA,20.404606,86.503782
754227,KENDRAPARA,ODISHA,20.735105,86.665372
754228,KENDRAPARA,ODISHA,20.40971,86.390515
754215,KENDRAPARA,ODISHA,20.546927,86.5594624
754220,KENDRAPARA,ODISHA,20.6966833,86.70519
754225,KENDRAPARA,ODISHA,20.53458,86.7508416
754212,KENDRAPARA,ODISHA,20.4572926,86.5868018
754250,KENDRAPARA,ODISHA,20.565336,86.338913
754299,CUTTACK,ODISHA,,
754200,CUTTACK,ODISHA,20.5122,86.0361233
754031,CUTTACK,ODISHA,20.4322347,85.2849504
754028,CUTTACK,ODISHA,20.5663391,85.8299604
754025,CUTTACK,ODISHA,20.5412282,85.9697694
754037,CUTTACK,ODISHA,20.4330375,85.1603941
754022,CUTTACK,ODISHA,20.548296,85.987915
754290,CUTTACK,ODISHA,20.564601,86.116651
754032,CUTTACK,ODISHA,20.4642606,85.1217907
754201,CUTTACK,ODISHA,20.54987,86.056784
754030,CUTTACK,ODISHA,20.4094147,85.5181444
754109,JAGATSINGHAPUR,ODISHA,20.184638,86.172123
754294,JAGATSINGHAPUR,ODISHA,20.2032258,86.1317632
754114,JAGATSINGHAPUR,ODISHA,20.302766,76.145285
754107,JAGATSINGHAPUR,ODISHA,20.110905,86.193292
754102,JAGATSINGHAPUR,ODISHA,20.3055007,86.1278563
754108,JAGATSINGHAPUR,ODISHA,20.1650981,86.2730449
754110,JAGATSINGHAPUR,ODISHA,20.119639,86.379486
754139,JAGATSINGHAPUR,ODISHA,20.2063083,86.4314783
754153,KENDRAPARA,ODISHA,20.3898083,86.3869616
754106,JAGATSINGHAPUR,ODISHA,20.23069,86.273623
754136,JAGATSINGHAPUR,ODISHA,20.2958296,86.2706732
754162,KENDRAPARA,ODISHA,20.33783,86.791009
754141,JAGATSINGHAPUR,ODISHA,20.2729313,86.5033037
754119,JAGATSINGHAPUR,ODISHA,20.0078807,86.3472872
754104,JAGATSINGHAPUR,ODISHA,20.2711195,86.2564265
754113,JAGATSINGHAPUR,ODISHA,20.0743469,86.1936075
754142,JAGATSINGHAPUR,ODISHA,20.338861,86.71397
754132,JAGATSINGHAPUR,ODISHA,20.3082787,86.1632439
754140,JAGATSINGHAPUR,ODISHA,20.3221854,86.4265951
754138,JAGATSINGHAPUR,ODISHA,20.2380258,86.3614831
754160,JAGATSINGHAPUR,ODISHA,20.254978,86.380753
754137,JAGATSINGHAPUR,ODISHA,20.3406066,86.3025586
754134,CUTTACK,ODISHA,20.3902033,86.2139866
757055,MAYURBHANJ,ODISHA,21.8128294,87.1640111
757104,MAYURBHANJ,ODISHA,21.7390876,86.5190572
757028,MAYURBHANJ,ODISHA,21.6384816,86.9299016
757026,MAYURBHANJ,ODISHA,21.7398629,86.7243424
757025,MAYURBHANJ,ODISHA,21.7250895,86.8444496
757083,MAYURBHANJ,ODISHA,21.6220403,86.8107271
757087,MAYURBHANJ,ODISHA,21.7193233,86.5181583
757018,MAYURBHANJ,ODISHA,21.8653061,86.9087021
757021,MAYURBHANJ,ODISHA,22.0181563,86.8322769
757075,MAYURBHANJ,ODISHA,21.816028,86.61237
757082,MAYURBHANJ,ODISHA,21.6264283,86.9349433
757023,MAYURBHANJ,ODISHA,21.9277053,86.9587839
757086,MAYURBHANJ,ODISHA,,
757093,MAYURBHANJ,ODISHA,,
757052,MAYURBHANJ,ODISHA,21.6730233,86.9837216
757040,MAYURBHANJ,ODISHA,21.5231283,86.4969199
757019,MAYURBHANJ,ODISHA,21.6664841,86.6210203
757084,MAYURBHANJ,ODISHA,22.0008178,86.8737498
757029,MAYURBHANJ,ODISHA,21.7819281,86.8615115
757027,MAYURBHANJ,ODISHA,21.6413633,86.7297283
757105,MAYURBHANJ,ODISHA,21.9692333,86.6883842
757030,MAYURBHANJ,ODISHA,22.0880969,86.6404972
757081,MAYURBHANJ,ODISHA,22.1230154,86.6395805
757085,MAYURBHANJ,ODISHA,21.6054266,86.6587633
757092,MAYURBHANJ,ODISHA,,
757107,MAYURBHANJ,ODISHA,21.9777505,86.8133214
757017,MAYURBHANJ,ODISHA,21.6643983,86.7985433
757020,MAYURBHANJ,ODISHA,21.8569065,86.9766883
757073,MAYURBHANJ,ODISHA,21.8415266,87.0394181
757103,MAYURBHANJ,ODISHA,21.7680163,86.7400984
757102,MAYURBHANJ,ODISHA,21.6585349,86.7184883
757101,MAYURBHANJ,ODISHA,21.5992266,86.62764
757024,MAYURBHANJ,ODISHA,21.8734417,86.6779452
757051,MAYURBHANJ,ODISHA,,
757079,MAYURBHANJ,ODISHA,,
757031,MAYURBHANJ,ODISHA,,
757049,MAYURBHANJ,ODISHA,21.8900169,86.6408475
757022,MAYURBHANJ,ODISHA,22.0178354,87.0153635
757041,MAYURBHANJ,ODISHA,21.60676,86.6237033
757047,MAYURBHANJ,ODISHA,,
757054,MAYURBHANJ,ODISHA,,
757046,MAYURBHANJ,ODISHA,,
757048,MAYURBHANJ,ODISHA,,
757033,MAYURBHANJ,ODISHA,,
757042,MAYURBHANJ,ODISHA,,
757050,MAYURBHANJ,ODISHA,,
757045,MAYURBHANJ,ODISHA,,
757034,MAYURBHANJ,ODISHA,,
757037,MAYURBHANJ,ODISHA,21.8191626,85.8923993
757091,MAYURBHANJ,ODISHA,21.9018826,86.0684569
757035,MAYURBHANJ,ODISHA,,
757039,MAYURBHANJ,ODISHA,,
757036,MAYURBHANJ,ODISHA,,
757038,MAYURBHANJ,ODISHA,,
757053,MAYURBHANJ,ODISHA,22.5152949,86.0641733
752061,KHORDHA,ODISHA,20.1855446,85.4877689
752032,PURI,ODISHA,19.5269349,85.2221666
752031,KHORDHA,ODISHA,19.7922533,85.1781683
752062,KHORDHA,ODISHA,20.2036569,85.4559413
752066,KHORDHA,ODISHA,20.1607267,85.2208567
752035,KHORDHA,ODISHA,19.8507616,85.22616
752034,KHORDHA,ODISHA,19.8051533,85.3234866
752020,KHORDHA,ODISHA,20.01576,85.5728083
752054,KHORDHA,ODISHA,20.2571808,85.6471437
752050,KHORDHA,ODISHA,20.1756425,85.6669556
752027,KHORDHA,ODISHA,19.8630233,85.378445
752018,KHORDHA,ODISHA,20.0481513,85.5813038
752019,KHORDHA,ODISHA,19.983405,85.5501916
752057,KHORDHA,ODISHA,20.1948551,85.6217146
752056,KHORDHA,ODISHA,20.1406882,85.6008969
752064,KHORDHA,ODISHA,20.2394344,85.3619045
752038,KHORDHA,ODISHA,20.0837667,85.4334667
752021,KHORDHA,ODISHA,19.93747,85.4616083
752023,KHORDHA,ODISHA,19.893375,85.3681266
752063,NAYAGARH,ODISHA,20.25892,85.2931433
752024,NAYAGARH,ODISHA,19.9332466,85.4006466
752084,NAYAGARH,ODISHA,,
752085,NAYAGARH,ODISHA,,
752092,NAYAGARH,ODISHA,,
752025,NAYAGARH,ODISHA,20.0342933,85.3640066
752078,NAYAGARH,ODISHA,20.1271944,85.1091111
752077,NAYAGARH,ODISHA,20.26757,85.1746366
752090,NAYAGARH,ODISHA,20.0183481,84.9190755
752093,NAYAGARH,ODISHA,,
752079,NAYAGARH,ODISHA,,
752070,NAYAGARH,ODISHA,20.0672166,85.0903283
752083,NAYAGARH,ODISHA,,
752081,NAYAGARH,ODISHA,19.948375,84.99019
752026,NAYAGARH,ODISHA,20.0560283,85.3392833
752065,NAYAGARH,ODISHA,20.1680489,85.3541429
752080,NAYAGARH,ODISHA,20.0246433,85.0828517
752091,NAYAGARH,ODISHA,,
752013,PURI,ODISHA,19.8272423,85.6734138
752016,PURI,ODISHA,20.0771045,85.7808321
752011,PURI,ODISHA,19.8197821,85.7137986
752010,PURI,ODISHA,19.7081295,85.5319568
752012,PURI,ODISHA,19.8999997,85.7500106
752017,PURI,ODISHA,20.0278919,85.6614625
752004,PURI,ODISHA,19.8736315,85.9771977
752002,PURI,ODISHA,19.8045525,85.8159927
752014,PURI,ODISHA,19.9624265,85.8109923
752046,PURI,ODISHA,19.9792584,85.823972
767022,BALANGIR,ODISHA,21.0357583,83.3654683
767040,BALANGIR,ODISHA,20.298835,82.8880416
767026,BALANGIR,ODISHA,20.5315955,83.0111528
767048,BALANGIR,ODISHA,20.7430825,83.2604726
767042,BALANGIR,ODISHA,20.4082386,83.1670757
767019,SONEPUR,ODISHA,20.9540393,83.7704553
767018,SONEPUR,ODISHA,21.0236766,84.0707896
767065,BALANGIR,ODISHA,20.8239798,83.3970752
767024,BALANGIR,ODISHA,20.6955237,83.3937739
767029,BALANGIR,ODISHA,20.5961948,83.3307243
767061,BALANGIR,ODISHA,20.9639583,83.3983217
767023,SONEPUR,ODISHA,21.0770672,83.63325
767038,BALANGIR,ODISHA,20.7114242,82.8199539
764041,KORAPUT,ODISHA,18.5810316,82.6088133
764047,MALKANGIRI,ODISHA,18.23001,82.0579916
764075,NABARANGPUR,ODISHA,19.298395,82.2854566
764061,NABARANGPUR,ODISHA,19.2858633,82.1830266
764058,KORAPUT,ODISHA,19.2135583,82.3754366
764087,MALKANGIRI,ODISHA,17.981264,81.5808666
764081,KORAPUT,ODISHA,82.6088602,18.5810656
764040,KORAPUT,ODISHA,18.45889,82.2233546
764045,MALKANGIRI,ODISHA,18.234251,82.0579821
764044,MALKANGIRI,ODISHA,18.23001,82.0579916
764063,NABARANGPUR,ODISHA,19.1877,82.4834583
764059,NABARANGPUR,ODISHA,19.28954,82.5231416
764042,KORAPUT,ODISHA,18.7526533,82.4343783
764071,NABARANGPUR,ODISHA,19.4669875,82.5758744
764003,KORAPUT,ODISHA,18.8523257,82.57582
764074,NABARANGPUR,ODISHA,19.9159226,82.0069128
764073,NABARANGPUR,ODISHA,19.6245162,82.2485575
764027,KORAPUT,ODISHA,19.024665,83.3051483
764057,KORAPUT,ODISHA,19.065455,82.6595483
764056,KORAPUT,ODISHA,19.044975,82.550695
763008,KORAPUT,ODISHA,18.7633133,82.9278316
764028,KORAPUT,ODISHA,19.0522066,82.9275866
765013,KORAPUT,ODISHA,18.9871033,83.1129383
764037,KORAPUT,ODISHA,18.6129,82.8234416
764014,KORAPUT,ODISHA,18.8798867,83.167525
764021,KORAPUT,ODISHA,18.9229933,82.7706266
764038,KORAPUT,ODISHA,18.4401433,82.682145
764039,KORAPUT,ODISHA,18.5645166,82.9624866
764036,KORAPUT,ODISHA,18.6987916,82.8626049
765021,RAYAGADA,ODISHA,,
765020,RAYAGADA,ODISHA,,
764062,RAYAGADA,ODISHA,19.0906266,83.785955
765019,RAYAGADA,ODISHA,,
765033,RAYAGADA,ODISHA,19.18776,83.94696
765026,RAYAGADA,ODISHA,19.4843033,83.6873916
765022,RAYAGADA,ODISHA,19.0454566,83.8804633
765017,RAYAGADA,ODISHA,19.2647983,83.4211349
765034,RAYAGADA,ODISHA,18.937985,83.756925
765016,RAYAGADA,ODISHA,19.5048666,83.3044116
765015,RAYAGADA,ODISHA,19.3015875,82.8065974
765023,RAYAGADA,ODISHA,19.09396,83.7230083
765025,RAYAGADA,ODISHA,19.2379033,83.8404083
765029,RAYAGADA,ODISHA,19.2447266,83.6414633
765002,RAYAGADA,ODISHA,19.02138,83.37373
765024,RAYAGADA,ODISHA,19.3029166,83.7735233
762030,BOUDH,ODISHA,,
762103,KANDHAMAL,ODISHA,20.2383155,83.9168208
762021,KANDHAMAL,ODISHA,19.6926683,84.0781366
762110,KANDHAMAL,ODISHA,20.1942699,83.8298601
762014,BOUDH,ODISHA,20.7400783,84.1919233
762015,BOUDH,ODISHA,,
762002,KANDHAMAL,ODISHA,20.4635083,84.1938266
762104,KANDHAMAL,ODISHA,20.0598416,84.2315383
762100,KANDHAMAL,ODISHA,20.07861,84.340225
762018,BOUDH,ODISHA,,
762029,KANDHAMAL,ODISHA,20.3781866,84.2427016
762020,BOUDH,ODISHA,,
762023,BOUDH,ODISHA,,
762022,KANDHAMAL,ODISHA,20.2103733,84.3924666
762017,BOUDH,ODISHA,,
762012,BOUDH,ODISHA,,
762105,KANDHAMAL,ODISHA,19.8125664,83.8265807
762109,KANDHAMAL,ODISHA,20.0600559,83.8121378
762027,KANDHAMAL,ODISHA,20.3709983,84.3554966
762016,BOUDH,ODISHA,,
762102,KANDHAMAL,ODISHA,20.110828,83.9873023
762112,KANDHAMAL,ODISHA,20.17212,84.279072
762011,KANDHAMAL,ODISHA,20.3472016,84.0541299
762013,BOUDH,ODISHA,,
762101,KANDHAMAL,ODISHA,20.0291266,84.2209233
762106,KANDHAMAL,ODISHA,20.2217501,84.1373267
762026,BOUDH,ODISHA,20.72512,84.2291283
762010,KANDHAMAL,ODISHA,,
140501,S.A.S NAGAR,PUNJAB,30.692051,76.69841
160101,CHANDIGARH,CHANDIGARH,30.692051,76.69841
160102,CHANDIGARH,CHANDIGARH,30.692051,76.69841
160014,CHANDIGARH,CHANDIGARH,30.692051,76.69841
160047,CHANDIGARH,CHANDIGARH,30.692051,76.69841
140603,S.A.S NAGAR,PUNJAB,30.692051,76.69841
140111,RUPNAGAR,PUNJAB,30.692051,76.69841
140133,RUPNAGAR,PUNJAB,30.9666111,76.3715277
140127,RUPNAGAR,PUNJAB,30.9666111,76.3715277
140126,RUPNAGAR,PUNJAB,30.9666111,76.3715277
140113,RUPNAGAR,PUNJAB,30.9666111,76.3715277
140413,S.A.S NAGAR,PUNJAB,30.9666111,76.3715277
140301,S.A.S NAGAR,PUNJAB,30.9666111,76.3715277
140116,RUPNAGAR,PUNJAB,30.9666111,76.3715277
140103,S.A.S NAGAR,PUNJAB,30.9666111,76.3715277
140307,S.A.S NAGAR,PUNJAB,30.9666111,76.3715277
140102,RUPNAGAR,PUNJAB,30.692051,76.69841
140124,RUPNAGAR,PUNJAB,30.692051,76.69841
140128,RUPNAGAR,PUNJAB,30.9666111,76.3715277
140125,RUPNAGAR,PUNJAB,30.692051,76.69841
140308,S.A.S NAGAR,PUNJAB,30.692051,76.69841
140119,RUPNAGAR,PUNJAB,30.692051,76.69841
141007,LUDHIANA,PUNJAB,30.98,75.95
142032,LUDHIANA,PUNJAB,30.612156,75.511656
141101,LUDHIANA,PUNJAB,29.72456,75.6697667
141102,LUDHIANA,PUNJAB,30.869803,75.720431
141107,LUDHIANA,PUNJAB,30.752087,75.858119
141110,LUDHIANA,PUNJAB,26.897615,75.830189
142035,LUDHIANA,PUNJAB,23.18401,88.030195
141108,LUDHIANA,PUNJAB,31.150573,75.578612
141109,LUDHIANA,PUNJAB,30.642549,75.643282
141105,LUDHIANA,PUNJAB,30.775309,75.686262
142033,LUDHIANA,PUNJAB,30.930017,75.419896
142025,LUDHIANA,PUNJAB,30.942665,75.575702
141012,LUDHIANA,PUNJAB,30.877874,75.780026
141118,LUDHIANA,PUNJAB,30.70701,75.849764
141421,LUDHIANA,PUNJAB,30.77938,75.95721
141206,LUDHIANA,PUNJAB,28.633183,70.657369
141116,LUDHIANA,PUNJAB,30.793602,75.598985
141202,LUDHIANA,PUNJAB,30.76524,75.740783
141414,LUDHIANA,PUNJAB,30.653488,76.145766
141415,LUDHIANA,PUNJAB,30.569922,76.078307
141113,LUDHIANA,PUNJAB,30.862155,76.089951
141112,LUDHIANA,PUNJAB,30.907622,75.997844
141205,LUDHIANA,PUNJAB,49.001574,24.032911
141119,LUDHIANA,PUNJAB,30.639726,75.903497
141416,LUDHIANA,PUNJAB,30.753299,76.07255
141417,LUDHIANA,PUNJAB,30.729733,76.209241
141123,LUDHIANA,PUNJAB,30.897719,75.971724
141418,LUDHIANA,PUNJAB,30.834016,76.089951
141114,LUDHIANA,PUNJAB,30.836281,76.214596
141120,LUDHIANA,PUNJAB,31.311716,75.210711
141127,LUDHIANA,PUNJAB,30.960536,76.057322
147202,PATIALA,PUNJAB,30.45,76.2
147102,PATIALA,PUNJAB,30,76.17
147021,PATIALA,PUNJAB,30.33,76.41
147201,PATIALA,PUNJAB,30.42,76.25
147007,PATIALA,PUNJAB,30.22,76.35
147105,PATIALA,PUNJAB,29.85,76.21
147101,PATIALA,PUNJAB,30.17,76.42
147006,PATIALA,PUNJAB,30.41,76.35
140412,FATEHGARH SAHIB,PUNJAB,30.83,76.52
141411,FATEHGARH SAHIB,PUNJAB,30.74,76.36
140702,PATIALA,PUNJAB,30.34,76.43
141801,FATEHGARH SAHIB,PUNJAB,30.78,76.3
140602,FATEHGARH SAHIB,PUNJAB,30.42,76.48
147301,FATEHGARH SAHIB,PUNJAB,30.63,76.28
140402,PATIALA,PUNJAB,30.47,76.74
140405,FATEHGARH SAHIB,PUNJAB,30.56,76.31
140802,FATEHGARH SAHIB,PUNJAB,30.82,76.38
140417,PATIALA,PUNJAB,30.39,76.66
140408,FATEHGARH SAHIB,PUNJAB,30.63,76.48
140406,FATEHGARH SAHIB,PUNJAB,30.64,76.36
148021,MALERKOTLA,PUNJAB,30.647809,75.88099
148022,MALERKOTLA,PUNJAB,30.510269,76.053696
148101,BARNALA,PUNJAB,28.051003,73.481364
148102,BARNALA,PUNJAB,30.467801,75.276343
148017,SANGRUR,PUNJAB,31.023277,75.507288
148026,SANGRUR,PUNJAB,23.030176,72.584808
148030,SANGRUR,PUNJAB,29.989595,75.982607
148105,BARNALA,PUNJAB,30.290524,75.633902
148024,SANGRUR,PUNJAB,28.398271,77.053568
148035,SANGRUR,PUNJAB,30.106568,75.939066
148002,SANGRUR,PUNJAB,30.165563,75.857753
148107,BARNALA,PUNJAB,30.161562,74.568297
148023,MALERKOTLA,PUNJAB,15.383333,35.116667
148034,SANGRUR,PUNJAB,30.314739,75.819376
148031,SANGRUR,PUNJAB,29.720519,75.337209
148106,SANGRUR,PUNJAB,15.4545,15.4154
148104,BARNALA,PUNJAB,30.518923,75.508744
148033,SANGRUR,PUNJAB,29.86624,75.889703
148027,SANGRUR,PUNJAB,22.833334,69.355478
148020,SANGRUR,PUNJAB,30.522664,75.705165
148109,BARNALA,PUNJAB,29.632607,76.03774
148025,SANGRUR,PUNJAB,31.795095,75.68408
148028,SANGRUR,PUNJAB,19.871715,82.775162
148100,BARNALA,PUNJAB,30.52474,75.426788
148108,BARNALA,PUNJAB,26.455234,84.234466
143102,AMRITSAR,PUNJAB,31.82,74.8
143108,AMRITSAR,PUNJAB,31.57,74.63
143202,AMRITSAR,PUNJAB,31.61,75.22
143201,AMRITSAR,PUNJAB,31.516558,75.288966
143103,AMRITSAR,PUNJAB,31.36,74.8
143504,AMRITSAR,PUNJAB,31.75,74.62
143606,AMRITSAR,PUNJAB,31.88,74.91
143105,AMRITSAR,PUNJAB,31.57,74.76
143109,AMRITSAR,PUNJAB,31.77,74.66
143113,AMRITSAR,PUNJAB,31.62,75.01
143149,AMRITSAR,PUNJAB,31.56,75.12
143502,AMRITSAR,PUNJAB,31.69,74.99
143111,AMRITSAR,PUNJAB,31.4851588,75.13
143022,AMRITSAR,PUNJAB,31.51,74.92
143601,AMRITSAR,PUNJAB,31.82,75
143119,AMRITSAR,PUNJAB,31.71625,75.09745
143114,AMRITSAR,PUNJAB,31.66,75.24
143101,AMRITSAR,PUNJAB,31.6339843,74.8722592
143603,AMRITSAR,PUNJAB,31.81,74.71
143112,AMRITSAR,PUNJAB,31.5,75.18
143205,AMRITSAR,PUNJAB,31.58,75.3
143008,AMRITSAR,PUNJAB,31.71,75.04
143116,AMRITSAR,PUNJAB,31.63,75.11
143303,TARN TARAN,PUNJAB,31.34,74.71
143413,AMRITSAR,PUNJAB,31.46,73.13
143301,TARN TARAN,PUNJAB,31.47,74.84
143408,TARN TARAN,PUNJAB,31.26,75
143411,TARN TARAN,PUNJAB,31.3783041,74.9997688
143407,TARN TARAN,PUNJAB,31.37,75.09
143412,TARN TARAN,PUNJAB,31.23,74.92
143115,AMRITSAR,PUNJAB,31.53,75.05
143416,TARN TARAN,PUNJAB,31.31,74.83
143304,TARN TARAN,PUNJAB,31.26,74.68
143415,TARN TARAN,PUNJAB,31.36,74.84
143406,TARN TARAN,PUNJAB,31.5,75.01
143305,TARN TARAN,PUNJAB,31.3,74.6
143419,TARN TARAN,PUNJAB,31.22,74.62
143410,TARN TARAN,PUNJAB,31.29,74.97
143302,TARN TARAN,PUNJAB,31.42,74.75
143402,TARN TARAN,PUNJAB,31.39,74.85
151005,BATHINDA,PUNJAB,30.1995,74.8639
151106,BATHINDA,PUNJAB,30.4261,75.1648
151508,MANSA,PUNJAB,30.0206,75.3427
151504,MANSA,PUNJAB,30.118,75.6292
151101,BATHINDA,PUNJAB,30.2132,75.0903
151511,BATHINDA,PUNJAB,30.1659,75.0465
151502,MANSA,PUNJAB,29.9916,75.4004
151111,BATHINDA,PUNJAB,30.247,75.1633
151007,BATHINDA,PUNJAB,30.27101754,74.77338503
151201,BATHINDA,PUNJAB,30.3527,74.8233
151506,MANSA,PUNJAB,29.7991,75.2348
151505,MANSA,PUNJAB,29.96075,75.33076
151509,BATHINDA,PUNJAB,30.0548,75.1472
151105,BATHINDA,PUNJAB,30.2661,75.2534
151104,BATHINDA,PUNJAB,30.3383,75.3208
151301,BATHINDA,PUNJAB,30.0149,74.9253
151103,BATHINDA,PUNJAB,30.2661,75.2534
151108,BATHINDA,PUNJAB,30.1491,75.185
151401,BATHINDA,PUNJAB,30.0409,74.8251
151507,MANSA,PUNJAB,29.6658,75.1823
151302,BATHINDA,PUNJAB,29.9224,75.1137
151210,SRI MUKTSAR SAHIB,PUNJAB,30.1891829,74.505306
151208,MOGA,PUNJAB,30.131256,74.7095492
152025,SRI MUKTSAR SAHIB,PUNJAB,30.468446,74.517472
152115,SRI MUKTSAR SAHIB,PUNJAB,30.7444,74.67895
152031,SRI MUKTSAR SAHIB,PUNJAB,30.4097688,74.6788337
152101,SRI MUKTSAR SAHIB,PUNJAB,30.0944111,74.6076333
151213,FARIDKOT,PUNJAB,30.6455,74.7365
151214,FARIDKOT,PUNJAB,30.775904,74.788609
151202,FARIDKOT,PUNJAB,30.4508351,74.8828694
151204,FARIDKOT,PUNJAB,30.542,74.78335
152113,SRI MUKTSAR SAHIB,PUNJAB,30.0665,74.61906
152107,SRI MUKTSAR SAHIB,PUNJAB,30.1891909,74.505298
152026,SRI MUKTSAR SAHIB,PUNJAB,30.5141221,74.6005024
151207,FARIDKOT,PUNJAB,30.64405,74.90892
152112,SRI MUKTSAR SAHIB,PUNJAB,30.4853,74.08622
152032,SRI MUKTSAR SAHIB,PUNJAB,30.3558497,74.3396085
151212,FARIDKOT,PUNJAB,30.6740961,74.600503
152114,SRI MUKTSAR SAHIB,PUNJAB,30.060956,74.612824
142037,MOGA,PUNJAB,30.68715,75.3063
142038,MOGA,PUNJAB,30.70515,75.03696
142039,MOGA,PUNJAB,30.8164673,75.1717023
142053,MOGA,PUNJAB,30.8306915,75.0885144
142048,MOGA,PUNJAB,30.8164673,75.1717023
142049,MOGA,PUNJAB,30.78605,75.205
142054,MOGA,PUNJAB,30.85355,75.32305
142045,MOGA,PUNJAB,30.83555,75.04759
142003,MOGA,PUNJAB,30.9893805,74.8585625
142055,MOGA,PUNJAB,30.526565,75.291646
142046,MOGA,PUNJAB,30.5598021,75.226024
142002,MOGA,PUNJAB,30.86255,75.1945
142057,MOGA,PUNJAB,30.57719,75.07864
152116,FAZILKA,PUNJAB,30.19,74.19
152124,FAZILKA,PUNJAB,30.54705,74.596
152117,FAZILKA,PUNJAB,30.1576,74.33157
142041,MOGA,PUNJAB,30.92545,75.32885
152003,FIROZEPUR,PUNJAB,30.99155,74.6133
